location,ts,rsrp_ovl,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,ul_olla,bsr,sr_count,ta,last_phr,pusch_invalid_harqs,pusch_invalid_csis,f0f1_invalid_harqs,f2f3f4_invalid_harqs,max_pdsch_distance,max_pusch_distance,avg_crc_delay,rep_key,protocol,direction,rep,sec
Location2,2026-08-03 17:57:45.040385,0,11.0,1.0,17.0,115000.0,100.0,0.0,0.0,0.0,200.0,-0.6546,13.2,-24.1,1.0,10.0,12300000.0,794.0,6.0,0.0,37434.0,-1.005,700000.0,0.0,3.47e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,Location2|UDP|UL|3,UDP,UL,3,18
Location2,2026-08-03 17:57:46.040592,0,11.0,1.0,17.0,114000.0,100.0,0.0,0.0,0.0,200.0,-0.5546,13.3,-24.3,1.0,10.0,12200000.0,789.0,11.0,1.0,37402.0,-1.305,700000.0,0.0,3.56e-07,-11.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,Location2|UDP|UL|3,UDP,UL,3,19
Location2,2026-08-03 17:57:47.040776,0,11.0,1.0,17.0,117000.0,100.0,3.0,2.0,0.0,206.0,-0.7516,13.3,-24.2,1.0,10.0,12500000.0,797.0,3.0,0.0,37431.0,-0.8051,700000.0,0.0,3.450000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,Location2|UDP|UL|3,UDP,UL,3,20
Location2,2026-08-03 17:57:48.040847,0,11.0,1.0,16.0,110000.0,100.0,0.0,0.0,0.0,200.0,-0.6516,13.3,-24.2,1.0,10.0,12600000.0,792.0,8.0,1.0,37450.0,-0.8051,700000.0,0.0,3.37e-07,-10.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,Location2|UDP|UL|3,UDP,UL,3,21
Location3,2026-08-03 18:01:29.029263,0,7.0,1.0,2.0,3520000.0,1137.0,63.0,5.0,483000.0,59046.0,-3.999,4.8,-27.1,1.0,6.0,158000.0,89.0,15.0,14.0,2230.0,-4.949,0.0,27.0,3.22e-07,-15.0,0.0,1.0,0.0,0.0,0.001,0.03,0.004,Location3|TCP|DL|1,TCP,DL,1,5
Location3,2026-08-03 18:01:30.029006,0,7.0,1.0,3.0,4430000.0,1118.0,82.0,6.0,524000.0,59046.0,-3.994,9.0,-26.3,1.0,8.0,163000.0,114.0,28.0,19.0,2537.0,-4.999,384.0,13.0,3.2e-07,-8.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location3|TCP|DL|1,TCP,DL,1,6
Location3,2026-08-03 18:01:31.028941,0,7.0,1.0,3.0,4430000.0,1121.0,79.0,6.0,720000.0,59037.0,-3.994,4.3,-28.3,1.0,5.0,202000.0,139.0,30.0,17.0,4529.0,-4.993,0.0,19.0,3.020000000000001e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location3|TCP|DL|1,TCP,DL,1,7
Location3,2026-08-03 18:01:32.028926,0,7.0,1.0,3.0,4450000.0,1129.0,71.0,5.0,882000.0,59037.0,-3.994,1.3,-30.3,1.0,2.0,186000.0,127.0,19.0,13.0,4912.0,-4.997,74.0,22.0,2.97e-07,-25.0,0.0,0.0,0.0,0.0,0.001,0.097,0.004,Location3|TCP|DL|1,TCP,DL,1,8
Location3,2026-08-03 18:01:33.028686,0,7.0,1.0,3.0,4450000.0,1132.0,68.0,5.0,1130000.0,59046.0,-3.994,8.2,-26.0,1.0,8.0,184000.0,86.0,20.0,18.0,2369.0,,384.0,28.0,3.0500000000000004e-07,-18.0,0.0,0.0,0.0,0.0,0.001,0.07,0.004,Location3|TCP|DL|1,TCP,DL,1,9
Location3,2026-08-03 18:01:34.028642,0,7.0,1.0,3.0,4440000.0,1121.0,79.0,6.0,1390000.0,59046.0,-3.994,8.3,-25.6,1.0,6.0,189000.0,111.0,12.0,9.0,2887.0,-4.992,102.0,28.0,2.98e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|1,TCP,DL,1,10
Location3,2026-08-03 18:01:35.028444,0,7.0,1.0,3.0,4480000.0,1155.0,45.0,3.0,1650000.0,59046.0,-3.523,7.6,-25.9,1.0,8.0,185000.0,95.0,33.0,25.0,3079.0,-4.983,198.0,33.0,2.94e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|1,TCP,DL,1,11
Location3,2026-08-03 18:01:36.028383,0,7.0,1.0,4.0,6750000.0,1197.0,3.0,0.0,2060000.0,59037.0,-2.773,4.1,-28.1,1.0,5.0,241000.0,150.0,35.0,18.0,5319.0,,384.0,13.0,3.0000000000000004e-07,-23.0,0.0,1.0,0.0,0.0,0.001,0.097,0.00401,Location3|TCP|DL|1,TCP,DL,1,12
Location3,2026-08-03 18:01:37.028324,0,7.0,1.0,4.0,6130000.0,1169.0,31.0,2.0,2440000.0,59004.0,-3.81,-2.1,-30.9,1.0,2.0,218000.0,160.0,33.0,17.0,6269.0,,0.0,16.0,2.79e-07,-17.0,0.0,0.0,0.0,0.0,0.001,0.032,0.004,Location3|TCP|DL|1,TCP,DL,1,13
Location3,2026-08-03 18:01:38.028161,0,7.0,1.0,4.0,5430000.0,1186.0,14.0,1.0,2710000.0,59025.0,-3.112,1.4,-28.3,1.0,4.0,173000.0,136.0,23.0,14.0,4171.0,,0.0,12.0,2.9300000000000004e-07,-23.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|1,TCP,DL,1,14
Location3,2026-08-03 18:01:39.028109,0,7.0,1.0,5.0,7990000.0,1199.0,1.0,0.0,3250000.0,59046.0,-2.161,-2.0,-29.6,1.0,2.0,284000.0,223.0,26.0,10.0,7699.0,-4.959,384.0,7.0,2.98e-07,-24.0,0.0,1.0,0.0,0.0,0.001,0.095,0.004,Location3|TCP|DL|1,TCP,DL,1,15
Location3,2026-08-03 18:01:40.027957,0,7.0,1.0,5.0,8039999.999999999,1181.0,19.0,1.0,3760000.0,59016.0,-3.008,-1.6,-29.6,1.0,4.0,275000.0,179.0,40.0,18.0,6820.0,-4.979,384.0,14.0,3.06e-07,-23.0,0.0,1.0,0.0,0.0,0.001,0.025,0.004,Location3|TCP|DL|1,TCP,DL,1,16
Location3,2026-08-03 18:01:41.027871,0,7.0,1.0,5.0,7340000.0,1189.0,11.0,0.0,4210000.0,59028.0,-3.058,-2.5,-30.3,1.0,3.0,249000.0,190.0,34.0,15.0,7018.0,-4.912,276.0,12.0,3.08e-07,-22.0,0.0,2.0,0.0,0.0,0.001,0.097,0.004,Location3|TCP|DL|1,TCP,DL,1,17
Location3,2026-08-03 18:01:42.027739,0,7.0,1.0,5.0,8170000.0,1199.0,1.0,0.0,4710000.0,59037.0,-2.108,-4.5,-30.5,1.0,2.0,272000.0,196.0,32.0,14.0,7841.0,-4.945,0.0,10.0,3.2e-07,-18.0,0.0,1.0,0.0,0.0,0.001,0.099,0.00401,Location3|TCP|DL|1,TCP,DL,1,18
Location3,2026-08-03 18:01:43.027696,0,7.0,1.0,7.0,10200000.0,1198.0,2.0,0.0,5310000.0,59046.0,-1.258,3.5,-28.1,1.0,2.0,314000.0,246.0,15.0,5.0,7786.0,-4.925,198.0,9.0,2.97e-07,-24.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|1,TCP,DL,1,19
Location3,2026-08-03 18:01:44.027646,0,7.0,1.0,9.0,12700000.0,1199.0,1.0,0.0,6070000.0,59037.0,-0.3084,5.1,-27.2,1.0,3.0,338000.0,230.0,8.0,3.0,6634.0,,535.0,7.0,2.86e-07,-7.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location3|TCP|DL|1,TCP,DL,1,20
Location3,2026-08-03 18:02:04.026496,0,8.0,1.0,5.0,7600000.0,1118.0,82.0,6.0,571000.0,59037.0,-3.994,3.2,-28.8,1.0,3.0,266000.0,184.0,19.0,9.0,6270.0,-4.976,276.0,17.0,2.92e-07,-19.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|2,TCP,DL,2,5
Location3,2026-08-03 18:02:05.026487,0,8.0,1.0,5.0,7570000.0,1102.0,98.0,8.0,776000.0,59046.0,-3.994,3.7,-28.2,1.0,3.0,275000.0,181.0,28.0,13.0,6343.0,-4.989,0.0,16.0,3.0000000000000004e-07,-8.0,0.0,2.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|2,TCP,DL,2,6
Location3,2026-08-03 18:02:06.026522,0,8.0,1.0,6.0,8620000.0,1098.0,102.0,8.0,1090000.0,59046.0,-3.994,3.8,-27.8,1.0,3.0,290000.0,194.0,16.0,7.0,6316.0,-4.995,0.0,17.0,3.1e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location3|TCP|DL|2,TCP,DL,2,7
Location3,2026-08-03 18:02:07.026413,0,8.0,1.0,5.0,7880000.0,1099.0,101.0,8.0,1440000.0,59046.0,-3.994,4.5,-27.3,1.0,5.0,268000.0,171.0,25.0,12.0,5489.0,-4.995,0.0,15.0,3.2e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|2,TCP,DL,2,8
Location3,2026-08-03 18:02:08.026442,0,8.0,1.0,5.0,7570000.0,1105.0,95.0,7.0,1860000.0,59037.0,-3.994,3.9,-28.2,1.0,4.0,258000.0,162.0,26.0,13.0,5192.0,-4.997,0.0,13.0,3.1200000000000004e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|2,TCP,DL,2,9
Location3,2026-08-03 18:02:09.026359,0,8.0,1.0,5.0,7560000.0,1099.0,101.0,8.0,2330000.0,59046.0,-3.994,4.1,-27.8,1.0,4.0,251000.0,163.0,18.0,9.0,5289.0,,0.0,19.0,3.0000000000000004e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|2,TCP,DL,2,10
Location3,2026-08-03 18:02:10.026410,0,8.0,1.0,6.0,8430000.0,1099.0,101.0,8.0,2800000.0,59046.0,-3.994,0.2,-29.4,1.0,2.0,277000.0,191.0,24.0,11.0,7455.0,,0.0,17.0,3.1200000000000004e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location3|TCP|DL|2,TCP,DL,2,11
Location3,2026-08-03 18:02:11.026428,0,8.0,1.0,5.0,7570000.0,1101.0,99.0,8.0,3260000.0,59046.0,-3.994,2.0,-28.6,1.0,3.0,262000.0,171.0,15.0,8.0,6310.0,,0.0,18.0,3.0000000000000004e-07,-5.0,0.0,0.0,0.0,0.0,0.001,0.092,0.004,Location3|TCP|DL|2,TCP,DL,2,12
Location3,2026-08-03 18:02:12.026378,0,8.0,1.0,5.0,7570000.0,1100.0,100.0,8.0,3780000.0,59037.0,-3.994,5.4,-27.3,1.0,4.0,254000.0,172.0,12.0,6.0,5239.0,-4.996,74.0,14.0,2.94e-07,-18.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|2,TCP,DL,2,13
Location3,2026-08-03 18:02:13.026385,0,8.0,1.0,5.0,7560000.0,1098.0,102.0,8.0,4250000.0,59046.0,-3.994,3.6,-28.2,1.0,4.0,252000.0,160.0,20.0,11.0,5529.0,-4.993,0.0,16.0,3.020000000000001e-07,-21.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|2,TCP,DL,2,14
Location3,2026-08-03 18:02:14.026306,0,8.0,1.0,5.0,7570000.0,1100.0,100.0,8.0,4720000.0,59046.0,-3.994,2.8,-28.5,1.0,2.0,243000.0,164.0,6.0,3.0,5720.0,-4.946,74.0,18.0,3.06e-07,-10.0,0.0,0.0,0.0,0.0,0.001,0.097,0.004,Location3|TCP|DL|2,TCP,DL,2,15
Location3,2026-08-03 18:02:15.026350,0,8.0,1.0,5.0,7580000.0,1105.0,95.0,7.0,5180000.0,59046.0,-3.994,5.2,-27.4,1.0,5.0,252000.0,158.0,24.0,13.0,5113.0,,0.0,19.0,3.2e-07,-21.0,0.0,0.0,0.0,0.0,0.001,0.032,0.004,Location3|TCP|DL|2,TCP,DL,2,16
Location3,2026-08-03 18:02:16.026290,0,8.0,1.0,5.0,7620000.0,1121.0,79.0,6.0,5650000.0,59037.0,-3.994,6.4,-26.7,1.0,5.0,247000.0,161.0,16.0,9.0,4511.0,-4.941,0.0,15.0,3.210000000000001e-07,-18.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|2,TCP,DL,2,17
Location3,2026-08-03 18:02:17.026333,0,8.0,1.0,5.0,7580000.0,1112.0,88.0,7.0,6130000.0,59046.0,-3.994,2.9,-28.4,1.0,4.0,241000.0,160.0,28.0,14.0,5860.0,-4.985,0.0,15.0,2.98e-07,-22.0,0.0,1.0,0.0,0.0,0.001,0.03,0.004,Location3|TCP|DL|2,TCP,DL,2,18
Location3,2026-08-03 18:02:18.026394,0,8.0,1.0,5.0,7580000.0,1111.0,89.0,7.0,6160000.0,59046.0,-3.994,1.8,-28.9,1.0,4.0,247000.0,157.0,34.0,17.0,6001.0,-4.989,276.0,14.0,3.0500000000000004e-07,-8.0,0.0,0.0,0.0,0.0,0.001,0.082,0.004,Location3|TCP|DL|2,TCP,DL,2,19
Location3,2026-08-03 18:02:19.026301,0,8.0,1.0,5.0,7600000.0,1121.0,79.0,6.0,6160000.0,59046.0,-3.994,2.4,-29.1,1.0,3.0,232000.0,165.0,20.0,10.0,5376.0,-4.961,74.0,19.0,3.08e-07,-17.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|2,TCP,DL,2,20
Location3,2026-08-03 18:02:43.026809,0,8.0,1.0,5.0,7870000.0,1125.0,75.0,6.0,540000.0,59046.0,-3.994,2.6,-28.8,1.0,2.0,274000.0,203.0,20.0,8.0,6909.0,-4.969,535.0,13.0,3.06e-07,-24.0,0.0,1.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|3,TCP,DL,3,5
Location3,2026-08-03 18:02:44.026885,0,8.0,1.0,6.0,8740000.0,1105.0,95.0,7.0,662000.0,59037.0,-3.994,1.1,-28.8,1.0,1.0,314000.0,232.0,20.0,7.0,8710.0,-4.965,276.0,17.0,2.92e-07,-22.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|3,TCP,DL,3,6
Location3,2026-08-03 18:02:45.027022,0,9.0,1.0,7.0,9710000.0,1114.0,86.0,7.0,901000.0,59025.0,-3.994,3.9,-27.9,1.0,3.0,322000.0,222.0,22.0,9.0,7240.0,,535.0,12.0,2.94e-07,-23.0,0.0,0.0,1.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|3,TCP,DL,3,7
Location3,2026-08-03 18:02:46.026996,0,9.0,1.0,7.0,9990000.0,1107.0,93.0,7.0,1250000.0,59046.0,-3.994,0.7,-28.8,1.0,1.0,335000.0,241.0,6.0,2.0,9403.0,-4.988,0.0,17.0,3.0500000000000004e-07,-23.0,0.0,0.0,0.0,0.0,0.001,0.03,0.004,Location3|TCP|DL|3,TCP,DL,3,8
Location3,2026-08-03 18:02:47.027048,0,8.0,1.0,6.0,8810000.0,1123.0,77.0,6.0,1640000.0,59046.0,-3.994,0.6,-29.4,1.0,2.0,288000.0,222.0,25.0,10.0,7919.0,,0.0,14.0,3.06e-07,-22.0,0.0,1.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|3,TCP,DL,3,9
Location3,2026-08-03 18:02:48.027033,0,8.0,1.0,5.0,7610000.0,1120.0,80.0,6.0,1970000.0,59037.0,-3.994,2.0,-28.7,1.0,3.0,239000.0,175.0,22.0,11.0,6148.0,,0.0,10.0,2.94e-07,-20.0,0.0,0.0,0.0,0.0,0.001,0.09,0.004,Location3|TCP|DL|3,TCP,DL,3,10
Location3,2026-08-03 18:02:49.027127,0,8.0,1.0,5.0,7500000.0,1089.0,111.0,9.0,2490000.0,59046.0,-3.994,-3.0,-31.4,1.0,1.0,266000.0,186.0,35.0,15.0,7974.0,,0.0,15.0,2.96e-07,-13.0,0.0,1.0,0.0,0.0,0.001,0.024,0.004,Location3|TCP|DL|3,TCP,DL,3,11
Location3,2026-08-03 18:02:50.027118,0,8.0,1.0,5.0,7550000.0,1107.0,93.0,7.0,2800000.0,59046.0,-3.994,-2.7,-31.6,1.0,1.0,260000.0,196.0,31.0,13.0,9098.0,-4.965,535.0,15.0,3.01e-07,-9.0,0.0,0.0,0.0,0.0,0.001,0.024,0.004,Location3|TCP|DL|3,TCP,DL,3,12
Location3,2026-08-03 18:02:51.027186,0,8.0,1.0,5.0,7610000.0,1122.0,78.0,6.0,2920000.0,59025.0,-3.994,1.7,-29.7,1.0,3.0,276000.0,199.0,34.0,14.0,6599.0,-4.996,0.0,13.0,3.0500000000000004e-07,-17.0,0.0,1.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|3,TCP,DL,3,13
Location3,2026-08-03 18:02:52.027290,0,8.0,1.0,4.0,6610000.0,1093.0,107.0,8.0,3270000.0,59016.0,-3.994,0.1,-29.9,1.0,3.0,251000.0,161.0,30.0,15.0,6313.0,,0.0,18.0,3.15e-07,-23.0,0.0,0.0,0.0,0.0,0.001,0.025,0.004,Location3|TCP|DL|3,TCP,DL,3,14
Location3,2026-08-03 18:02:53.027284,0,7.0,1.0,3.0,4690000.0,1079.0,121.0,10.0,3520000.0,59037.0,-3.994,0.3,-29.1,1.0,4.0,176000.0,121.0,21.0,14.0,4216.0,-4.99,0.0,21.0,3.070000000000001e-07,-15.0,0.0,1.0,0.0,0.0,0.001,0.097,0.004,Location3|TCP|DL|3,TCP,DL,3,15
Location3,2026-08-03 18:02:54.027402,0,8.0,1.0,5.0,7560000.0,1103.0,97.0,8.0,3650000.0,59046.0,-3.994,-3.4,-31.5,1.0,2.0,295000.0,213.0,39.0,15.0,9309.0,-4.999,0.0,13.0,3.0500000000000004e-07,-19.0,0.0,1.0,0.0,0.0,0.001,0.022,0.004,Location3|TCP|DL|3,TCP,DL,3,16
Location3,2026-08-03 18:02:55.027378,0,8.0,1.0,6.0,8410000.0,1071.0,106.0,9.0,4160000.0,57894.0,-3.994,-0.9,-30.9,1.0,3.0,289000.0,209.0,40.0,16.0,8841.0,,0.0,16.0,3.11e-07,-23.0,0.0,0.0,0.0,0.0,0.02,0.02,0.004,Location3|TCP|DL|3,TCP,DL,3,17
Location3,2026-08-03 18:02:56.027494,0,8.0,1.0,5.0,7570000.0,1108.0,92.0,7.0,4640000.0,59037.0,-3.994,1.3,-30.1,1.0,3.0,250000.0,175.0,21.0,10.0,6353.0,-4.995,0.0,13.0,3.08e-07,-17.0,0.0,0.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|3,TCP,DL,3,18
Location3,2026-08-03 18:02:57.027545,0,8.0,1.0,4.0,6580000.0,1122.0,78.0,6.0,5030000.0,59046.0,-3.994,5.3,-27.3,1.0,6.0,209000.0,140.0,30.0,17.0,4312.0,,74.0,17.0,2.98e-07,-7.0,0.0,0.0,0.0,0.0,0.001,0.029,0.004,Location3|TCP|DL|3,TCP,DL,3,19
Location3,2026-08-03 18:02:58.027570,0,7.0,1.0,4.0,5440000.0,1118.0,82.0,6.0,5230000.0,59046.0,-3.994,1.6,-29.5,1.0,4.0,208000.0,137.0,19.0,12.0,4734.0,-4.967,53.0,19.0,3.0500000000000004e-07,-17.0,0.0,1.0,0.0,0.0,0.001,0.027,0.004,Location3|TCP|DL|3,TCP,DL,3,20
Location3,2026-08-03 18:03:21.029115,0,9.0,1.0,7.0,106000.0,221.0,0.0,0.0,0.0,659.0,-3.466,5.4,-28.6,1.0,1.0,2050000.0,799.0,1.0,0.0,37390.0,-4.236,700000.0,0.0,2.91e-07,-21.0,0.0,0.0,0.0,0.0,0.017,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,5
Location3,2026-08-03 18:03:22.029123,0,8.0,1.0,6.0,47300.0,124.0,0.0,0.0,0.0,315.0,-3.368,6.7,-28.4,1.0,1.0,2130000.0,795.0,5.0,0.0,37450.0,-3.936,700000.0,0.0,2.97e-07,-21.0,0.0,0.0,0.0,0.0,0.017,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,6
Location3,2026-08-03 18:03:23.029254,0,8.0,1.0,7.0,60500.0,145.0,0.0,0.0,0.0,428.0,-3.255,5.9,-28.6,1.0,1.0,2100000.0,786.0,14.0,1.0,37444.0,-4.536,700000.0,0.0,3.08e-07,-21.0,0.0,0.0,0.0,0.0,0.02,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,7
Location3,2026-08-03 18:03:24.029231,0,7.0,1.0,3.0,29100.0,105.0,0.0,0.0,0.0,360.0,-3.174,4.9,-28.8,1.0,1.0,2060000.0,788.0,12.0,1.0,37460.0,-4.936,700000.0,0.0,3.1700000000000005e-07,-20.0,0.0,0.0,0.0,0.0,0.017,0.002,0.00401,Location3|TCP|UL|1,TCP,UL,1,8
Location3,2026-08-03 18:03:25.029366,0,7.0,1.0,4.0,73300.0,174.0,0.0,0.0,0.0,630.0,-3.031,-4.0,-31.4,1.0,1.0,1430000.0,757.0,43.0,5.0,37261.0,-4.996,700000.0,0.0,3.500000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.019,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,9
Location3,2026-08-03 18:03:26.029490,0,8.0,1.0,6.0,98500.0,206.0,0.0,0.0,0.0,629.0,-2.863,1.3,-30.4,1.0,1.0,1640000.0,736.0,64.0,8.0,37119.0,-4.996,700000.0,0.0,3.37e-07,-21.0,0.0,0.0,0.0,0.0,0.02,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,10
Location3,2026-08-03 18:03:27.029500,0,8.0,1.0,6.0,94600.0,209.0,0.0,0.0,0.0,560.0,-2.705,1.3,-30.5,1.0,1.0,1610000.0,750.0,50.0,6.0,37126.0,-4.98,700000.0,0.0,3.3600000000000004e-07,-20.0,0.0,0.0,0.0,0.0,0.015,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,11
Location3,2026-08-03 18:03:28.029627,0,7.0,1.0,5.0,86100.0,200.0,0.0,0.0,0.0,570.0,-2.531,0.8,-30.2,1.0,1.0,1610000.0,711.0,89.0,11.0,37023.0,-4.996,700000.0,0.0,3.42e-07,-20.0,0.0,0.0,0.0,0.0,0.013,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,12
Location3,2026-08-03 18:03:29.029637,0,7.0,1.0,5.0,60000.0,137.0,0.0,0.0,0.0,387.0,-2.408,1.0,-30.1,1.0,1.0,1620000.0,720.0,80.0,10.0,37122.0,-4.996,700000.0,0.0,3.260000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,13
Location3,2026-08-03 18:03:30.029788,0,7.0,1.0,6.0,75000.0,155.0,0.0,0.0,0.0,451.0,-2.266,1.2,-30.1,1.0,1.0,1660000.0,740.0,60.0,7.0,37226.0,-4.964,700000.0,0.0,3.27e-07,-20.0,0.0,0.0,0.0,0.0,0.022,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,14
Location3,2026-08-03 18:03:31.029862,0,7.0,1.0,6.0,58900.0,132.0,0.0,0.0,0.0,363.0,-2.156,1.7,-30.1,1.0,1.0,1670000.0,748.0,52.0,6.0,37269.0,-4.996,700000.0,0.0,3.34e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,15
Location3,2026-08-03 18:03:32.029902,0,7.0,1.0,6.0,78800.0,164.0,0.0,0.0,0.0,487.0,-2.011,1.3,-30.0,1.0,1.0,1640000.0,732.0,68.0,8.0,37200.0,-4.996,700000.0,0.0,3.400000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.02,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,16
Location3,2026-08-03 18:03:33.030030,0,7.0,1.0,6.0,80900.0,182.0,0.0,0.0,0.0,432.0,-1.866,1.4,-29.9,1.0,1.0,1660000.0,742.0,58.0,7.0,37236.0,-4.996,700000.0,0.0,3.500000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,17
Location3,2026-08-03 18:03:34.030037,0,7.0,1.0,7.0,75000.0,177.0,0.0,0.0,0.0,421.0,-1.72,1.3,-29.9,1.0,1.0,1670000.0,748.0,52.0,6.0,37268.0,-4.98,700000.0,0.0,3.41e-07,-20.0,0.0,0.0,0.0,0.0,0.024,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,18
Location3,2026-08-03 18:03:35.030169,0,7.0,1.0,7.0,78100.0,187.0,0.0,0.0,0.0,450.0,-1.56,1.5,-30.0,1.0,1.0,1660000.0,744.0,56.0,7.0,37237.0,-4.988,700000.0,0.0,3.3600000000000004e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,19
Location3,2026-08-03 18:03:36.030294,0,7.0,1.0,7.0,82300.0,177.0,0.0,0.0,0.0,402.0,-1.406,1.3,-29.8,1.0,1.0,1670000.0,746.0,54.0,6.0,37274.0,-4.988,700000.0,0.0,3.430000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,20
Location3,2026-08-03 18:03:37.030328,0,7.0,1.0,8.0,61400.0,131.0,0.0,0.0,0.0,321.0,-1.291,1.4,-29.8,1.0,1.0,1670000.0,744.0,56.0,7.0,37341.0,-4.988,700000.0,0.0,3.520000000000001e-07,-20.0,0.0,0.0,0.0,0.0,0.025,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,21
Location3,2026-08-03 18:03:38.030449,0,7.0,1.0,8.0,72100.0,157.0,0.0,0.0,0.0,353.0,-1.152,1.2,-29.9,1.0,1.0,1670000.0,746.0,54.0,6.0,37289.0,-4.996,700000.0,0.0,3.34e-07,-20.0,0.0,0.0,0.0,0.0,0.024,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,22
Location3,2026-08-03 18:03:39.030500,0,7.0,1.0,8.0,68400.0,144.0,0.0,0.0,0.0,348.0,-1.022,1.4,-29.9,1.0,1.0,1660000.0,737.0,63.0,7.0,37287.0,-4.996,700000.0,0.0,3.34e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,23
Location3,2026-08-03 18:03:40.030589,0,7.0,1.0,9.0,73900.0,151.0,0.0,0.0,0.0,352.0,-0.8771,1.2,-29.8,1.0,1.0,1670000.0,737.0,63.0,7.0,37296.0,-4.988,700000.0,0.0,3.32e-07,-20.0,0.0,0.0,0.0,0.0,0.027,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,24
Location3,2026-08-03 18:03:41.030614,0,7.0,1.0,10.0,81300.0,148.0,1.0,0.0,0.0,334.0,-0.8431,1.3,-29.7,1.0,1.0,1720000.0,758.0,42.0,5.0,37386.0,-4.996,700000.0,0.0,3.15e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,25
Location3,2026-08-03 18:03:42.030762,0,8.0,1.0,10.0,71600.0,141.0,3.0,2.0,0.0,324.0,-1.009,1.5,-29.8,1.0,1.0,1700000.0,756.0,44.0,5.0,37395.0,-4.988,700000.0,0.0,3.23e-07,-20.0,0.0,0.0,0.0,0.0,0.026,0.002,0.004,Location3|TCP|UL|1,TCP,UL,1,26
