location,ts,rsrp_ovl,ue,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,ul_olla,bsr,sr_count,ta,last_phr,pusch_invalid_harqs,pusch_invalid_csis,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,max_pdsch_distance,max_pusch_distance,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,avg_sr_to_pusch_delay,dist,rep_key,protocol,direction,rep,sec
Loc3_10m,2026-08-02 15:52:49.006926,0,0.0,0x4601,7.0,1.0,3.0,114000.0,282.0,0.0,0.0,58.0,1584.0,-3.459,18.4,-9.9,1.0,12.0,15500000.0,792.0,8.0,1.0,37392.0,-4.641,700000.0,0.0,2.7e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,15
Loc3_10m,2026-08-02 15:52:50.006811,0,0.0,0x4601,7.0,1.0,4.0,125000.0,267.0,0.0,0.0,0.0,1112.0,-3.227,18.1,-9.9,1.0,12.0,15300000.0,790.0,10.0,1.0,37335.0,-4.841,700000.0,0.0,2.760000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,16
Loc3_10m,2026-08-02 15:52:51.006864,0,0.0,0x4601,9.0,1.0,7.0,162000.0,267.0,0.0,0.0,0.0,876.0,-2.987,18.3,-9.9,1.0,12.0,15700000.0,796.0,4.0,0.0,37356.0,-4.441,700000.0,0.0,2.830000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,17
Loc3_10m,2026-08-02 15:52:52.006928,0,0.0,0x4601,10.0,1.0,11.0,173000.0,244.0,0.0,0.0,0.0,651.0,-2.766,18.4,-9.9,1.0,13.0,16300000.0,794.0,6.0,0.0,37359.0,-4.241,700000.0,0.0,2.92e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,18
Loc3_10m,2026-08-02 15:52:53.006867,0,0.0,0x4601,10.0,1.0,11.0,205000.0,275.0,1.0,0.0,0.0,764.0,-2.611,18.4,-9.8,1.0,13.0,16200000.0,793.0,7.0,0.0,37343.0,-4.141,700000.0,0.0,3.01e-07,-14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,19
Loc3_10m,2026-08-02 15:52:54.006886,0,0.0,0x4601,10.0,1.0,12.0,199000.0,261.0,1.0,0.0,0.0,659.0,-2.48,18.4,-9.7,1.0,13.0,16399999.999999998,789.0,11.0,1.0,37350.0,-4.441,700000.0,0.0,3.090000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|1,TCP,UL,1,20
Loc3_10m,2026-08-02 15:53:12.006866,0,0.0,0x4601,10.0,1.0,10.0,268000.0,308.0,7.0,2.0,116.0,1058.0,-2.9,17.7,-10.5,1.0,12.0,14800000.0,791.0,9.0,1.0,37309.0,-4.347,700000.0,0.0,2.9300000000000004e-07,-16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,5
Loc3_10m,2026-08-02 15:53:13.006934,0,0.0,0x4601,10.0,1.0,10.0,353000.0,409.0,0.0,0.0,58.0,1206.0,-2.589,17.5,-10.5,1.0,12.0,15200000.0,797.0,3.0,0.0,37278.0,-3.847,700000.0,0.0,2.9300000000000004e-07,-16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,6
Loc3_10m,2026-08-02 15:53:14.006971,0,0.0,0x4601,10.0,1.0,11.0,363000.0,401.0,3.0,0.0,0.0,1131.0,-2.577,17.5,-10.5,1.0,12.0,15000000.0,790.0,10.0,1.0,37253.0,-4.047,700000.0,0.0,3.01e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,7
Loc3_10m,2026-08-02 15:53:15.006903,0,0.0,0x4601,10.0,1.0,11.0,374000.0,438.0,3.0,0.0,0.0,1196.0,-2.532,17.1,-10.7,1.0,12.0,14800000.0,795.0,5.0,0.0,37248.0,-3.747,700000.0,0.0,3.08e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,8
Loc3_10m,2026-08-02 15:53:16.006924,0,0.0,0x4601,10.0,1.0,12.0,260000.0,309.0,1.0,0.0,58.0,813.0,-2.408,17.6,-10.7,1.0,12.0,15500000.0,790.0,10.0,1.0,37318.0,-3.947,700000.0,0.0,3.0500000000000004e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,9
Loc3_10m,2026-08-02 15:53:17.006854,0,0.0,0x4601,10.0,1.0,12.0,248000.0,300.0,2.0,0.0,0.0,780.0,-2.389,17.8,-10.6,1.0,13.0,16000000.0,793.0,7.0,0.0,37305.0,-3.848,700000.0,0.0,3.34e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,10
Loc3_10m,2026-08-02 15:53:18.006912,0,0.0,0x4601,10.0,1.0,12.0,245000.0,299.0,4.0,1.0,0.0,756.0,-2.569,17.8,-10.5,1.0,13.0,16000000.0,792.0,8.0,1.0,37315.0,-3.848,700000.0,0.0,3.400000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,11
Loc3_10m,2026-08-02 15:53:19.006958,0,0.0,0x4601,10.0,1.0,11.0,205000.0,283.0,5.0,1.0,0.0,694.0,-2.863,17.9,-10.5,1.0,13.0,16100000.000000002,793.0,7.0,0.0,37291.0,-3.748,700000.0,0.0,3.42e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,12
Loc3_10m,2026-08-02 15:53:20.006907,0,0.0,0x4601,10.0,1.0,11.0,219000.0,289.0,0.0,0.0,0.0,786.0,-2.655,17.9,-10.5,1.0,13.0,15900000.0,789.0,11.0,1.0,37315.0,-4.048,700000.0,0.0,3.3e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,13
Loc3_10m,2026-08-02 15:53:21.006954,0,0.0,0x4601,10.0,1.0,11.0,227000.0,299.0,2.0,0.0,58.0,756.0,-2.632,18.0,-10.4,1.0,13.0,16100000.000000002,794.0,6.0,0.0,37319.0,-3.848,700000.0,0.0,3.2e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,14
Loc3_10m,2026-08-02 15:53:22.006878,0,0.0,0x4601,10.0,1.0,11.0,193000.0,265.0,0.0,0.0,0.0,687.0,-2.444,18.2,-10.2,1.0,13.0,16399999.999999998,790.0,10.0,1.0,37314.0,-4.048,700000.0,0.0,3.3600000000000004e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,15
Loc3_10m,2026-08-02 15:53:23.006932,0,0.0,0x4601,10.0,1.0,11.0,209000.0,277.0,2.0,0.0,0.0,682.0,-2.443,18.0,-10.3,1.0,13.0,16300000.0,794.0,6.0,0.0,37321.0,-3.848,700000.0,0.0,3.32e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,16
Loc3_10m,2026-08-02 15:53:24.006816,0,0.0,0x4601,10.0,1.0,12.0,203000.0,259.0,1.0,0.0,0.0,611.0,-2.365,18.6,-9.9,1.0,13.0,16399999.999999998,785.0,15.0,1.0,37326.0,-4.548,700000.0,0.0,3.500000000000001e-07,-14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,17
Loc3_10m,2026-08-02 15:53:25.006896,0,0.0,0x4601,10.0,1.0,11.0,205000.0,273.0,1.0,0.0,0.0,653.0,-2.281,18.0,-10.5,1.0,12.0,15400000.0,797.0,3.0,0.0,37333.0,-4.048,700000.0,0.0,3.32e-07,-16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,18
Loc3_10m,2026-08-02 15:53:26.006952,0,0.0,0x4601,10.0,1.0,11.0,200000.0,266.0,2.0,0.0,58.0,653.0,-2.3,17.8,-10.8,1.0,13.0,15700000.0,791.0,9.0,1.0,37360.0,-4.148,700000.0,0.0,3.2400000000000004e-07,-17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,19
Loc3_10m,2026-08-02 15:53:27.006881,0,0.0,0x4601,10.0,1.0,11.0,206000.0,270.0,3.0,1.0,0.0,679.0,-2.402,18.0,-10.8,1.0,13.0,15700000.0,791.0,9.0,1.0,37336.0,-4.248,700000.0,0.0,3.090000000000001e-07,-17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|2,TCP,UL,2,20
Loc3_10m,2026-08-02 15:53:47.006916,0,0.0,0x4601,10.0,1.0,9.0,347000.0,397.0,0.0,0.0,0.0,1223.0,-3.095,18.2,-9.7,1.0,12.0,14900000.0,789.0,11.0,1.0,37285.0,-4.78,700000.0,0.0,3.020000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,5
Loc3_10m,2026-08-02 15:53:48.006992,0,0.0,0x4601,10.0,1.0,9.0,302000.0,354.0,1.0,0.0,0.0,1078.0,-2.936,18.4,-9.8,1.0,12.0,15200000.0,787.0,13.0,1.0,37311.0,-4.837,700000.0,0.0,3.1e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,6
Loc3_10m,2026-08-02 15:53:49.006897,0,0.0,0x4601,9.0,1.0,8.0,231000.0,321.0,3.0,0.0,0.0,866.0,-2.994,18.1,-10.3,1.0,12.0,15100000.0,796.0,4.0,0.0,37319.0,-4.417,700000.0,0.0,3.15e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,7
Loc3_10m,2026-08-02 15:53:50.006954,0,0.0,0x4601,10.0,1.0,9.0,269000.0,344.0,3.0,0.0,0.0,986.0,-3.032,18.1,-10.3,1.0,12.0,15500000.0,793.0,7.0,0.0,37306.0,-4.317,700000.0,0.0,3.18e-07,-14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,8
Loc3_10m,2026-08-02 15:53:51.006889,0,0.0,0x4601,10.0,1.0,10.0,290000.0,359.0,3.0,0.0,0.0,1029.0,-3.056,17.8,-10.3,1.0,12.0,15000000.0,790.0,10.0,1.0,37296.0,-4.417,700000.0,0.0,3.1200000000000004e-07,-14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,9
Loc3_10m,2026-08-02 15:53:52.006933,0,0.0,0x4601,10.0,1.0,11.0,307000.0,378.0,1.0,0.0,0.0,1098.0,-2.848,18.1,-10.1,1.0,12.0,15000000.0,788.0,12.0,1.0,37305.0,-4.917,700000.0,0.0,3.08e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,10
Loc3_10m,2026-08-02 15:53:53.006984,0,0.0,0x4601,10.0,1.0,10.0,224000.0,313.0,0.0,0.0,0.0,752.0,-2.581,18.2,-10.2,1.0,12.0,15000000.0,792.0,8.0,1.0,37320.0,-4.729,700000.0,0.0,2.99e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,11
Loc3_10m,2026-08-02 15:53:54.006895,0,0.0,0x4601,10.0,1.0,11.0,238000.0,299.0,0.0,0.0,0.0,708.0,-2.328,17.5,-10.7,1.0,11.0,14000000.0,796.0,4.0,0.0,37328.0,-4.329,700000.0,0.0,3.020000000000001e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,12
Loc3_10m,2026-08-02 15:53:55.006989,0,0.0,0x4601,10.0,1.0,12.0,219000.0,286.0,1.0,0.0,0.0,659.0,-2.17,17.4,-10.9,1.0,12.0,14900000.0,796.0,4.0,0.0,37349.0,-3.929,700000.0,0.0,2.900000000000001e-07,-16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,13
Loc3_10m,2026-08-02 15:53:56.006873,0,0.0,0x4601,10.0,1.0,12.0,221000.0,278.0,6.0,2.0,58.0,726.0,-2.522,18.7,-9.8,1.0,13.0,16000000.0,783.0,17.0,2.0,37336.0,-4.829,700000.0,0.0,2.73e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,14
Loc3_10m,2026-08-02 15:53:57.006934,0,0.0,0x4601,10.0,1.0,11.0,198000.0,273.0,5.0,1.0,58.0,660.0,-2.781,18.6,-9.8,1.0,13.0,15800000.0,792.0,8.0,1.0,37348.0,-4.715,700000.0,0.0,2.79e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,15
Loc3_10m,2026-08-02 15:53:58.006866,0,0.0,0x4601,10.0,1.0,11.0,203000.0,275.0,0.0,0.0,0.0,638.0,-2.559,18.7,-9.6,1.0,13.0,15900000.0,788.0,12.0,1.0,37344.0,-4.761,700000.0,0.0,2.8800000000000004e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,16
Loc3_10m,2026-08-02 15:53:59.006953,0,0.0,0x4601,10.0,1.0,10.0,191000.0,266.0,2.0,0.0,58.0,648.0,-2.573,18.9,-9.7,1.0,13.0,16300000.0,790.0,10.0,1.0,37348.0,-4.857,700000.0,0.0,3.1e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,17
Loc3_10m,2026-08-02 15:54:00.007024,0,0.0,0x4601,10.0,1.0,11.0,157000.0,275.0,1.0,0.0,0.0,661.0,-2.432,18.8,-9.8,1.0,13.0,16300000.0,795.0,5.0,0.0,37353.0,-4.557,700000.0,0.0,3.32e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,18
Loc3_10m,2026-08-02 15:54:01.006901,0,0.0,0x4601,10.0,1.0,11.0,188000.0,279.0,4.0,1.0,0.0,667.0,-2.596,18.6,-9.8,1.0,12.0,15600000.0,787.0,13.0,1.0,37336.0,-4.987,700000.0,0.0,3.41e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.00401,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,19
Loc3_10m,2026-08-02 15:54:02.006948,0,0.0,0x4601,10.0,1.0,11.0,195000.0,280.0,3.0,1.0,0.0,665.0,-2.652,18.4,-9.8,1.0,12.0,15300000.0,794.0,6.0,0.0,37323.0,-4.773,700000.0,0.0,3.27e-07,-15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002,0.004,0.004,,,10,Loc3_10m|TCP|UL|3,TCP,UL,3,20
Loc3_10m,2026-08-02 15:54:29.007006,0,0.0,0x4601,9.0,1.0,7.0,10100000.0,1136.0,64.0,5.0,6150000.0,59046.0,-3.994,25.1,-2.6,1.0,26.0,236000.0,50.0,3.0,5.0,267.0,-4.972,0.0,50.0,3.37e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,5
Loc3_10m,2026-08-02 15:54:30.006917,0,0.0,0x4601,9.0,1.0,7.0,10000000.0,1126.0,74.0,6.0,6150000.0,59046.0,-3.994,25.7,-3.1,1.0,26.0,236000.0,50.0,0.0,0.0,254.0,-4.924,0.0,50.0,3.46e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.00401,0.004,0.00396,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,6
Loc3_10m,2026-08-02 15:54:31.006963,0,0.0,0x4601,9.0,1.0,7.0,10100000.0,1130.0,70.0,5.0,6140000.0,59046.0,-3.994,25.4,-3.2,1.0,26.0,238000.0,50.0,4.0,7.0,282.0,-4.995,0.0,50.0,3.46e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,7
Loc3_10m,2026-08-02 15:54:32.006867,0,0.0,0x4601,10.0,1.0,8.0,11900000.0,1125.0,75.0,6.0,6140000.0,59037.0,-3.994,25.7,-3.0,1.0,26.0,233000.0,50.0,0.0,0.0,252.0,-4.946,0.0,50.0,3.27e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,8
Loc3_10m,2026-08-02 15:54:33.006969,0,0.0,0x4601,9.0,1.0,7.0,10400000.0,1125.0,75.0,6.0,6150000.0,59046.0,-3.994,26.0,-2.6,1.0,26.0,244000.0,50.0,0.0,0.0,258.0,-4.9,0.0,50.0,3.35e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,9
Loc3_10m,2026-08-02 15:54:34.007005,0,0.0,0x4601,9.0,1.0,7.0,10000000.0,1126.0,74.0,6.0,6150000.0,59046.0,-3.994,25.8,-2.8,1.0,26.0,240000.0,50.0,0.0,0.0,256.0,-4.853,0.0,50.0,3.430000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,10
Loc3_10m,2026-08-02 15:54:35.006938,0,0.0,0x4601,9.0,1.0,7.0,10000000.0,1123.0,77.0,6.0,6150000.0,59046.0,-3.994,25.4,-3.6,1.0,26.0,223000.0,48.0,0.0,0.0,240.0,-4.805,0.0,48.0,3.400000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.04,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,11
Loc3_10m,2026-08-02 15:54:36.006964,0,0.0,0x4601,9.0,1.0,7.0,10000000.0,1125.0,75.0,6.0,6150000.0,59037.0,-3.994,25.7,-3.0,1.0,26.0,237000.0,50.0,0.0,0.0,252.0,-4.756,0.0,50.0,3.22e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,12
Loc3_10m,2026-08-02 15:54:37.006854,0,0.0,0x4601,9.0,1.0,7.0,11000000.0,1200.0,0.0,0.0,6140000.0,59046.0,-2.944,25.7,-3.1,1.0,26.0,238000.0,50.0,0.0,0.0,254.0,-4.708,0.0,50.0,3.32e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,13
Loc3_10m,2026-08-02 15:54:38.006963,0,0.0,0x4601,9.0,1.0,10.0,13500000.0,1200.0,0.0,0.0,6130000.0,59046.0,-1.894,25.6,-3.3,1.0,26.0,236000.0,50.0,1.0,1.0,259.0,-4.758,0.0,50.0,3.39e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,14
Loc3_10m,2026-08-02 15:54:39.007024,0,0.0,0x4601,9.0,1.0,12.0,15900000.0,1200.0,0.0,0.0,6110000.0,59046.0,-0.8441,25.6,-3.1,1.0,26.0,236000.0,50.0,1.0,1.0,259.0,-4.808,0.0,50.0,3.39e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00396,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,15
Loc3_10m,2026-08-02 15:54:40.006920,0,0.0,0x4601,10.0,1.0,15.0,21000000.0,1200.0,0.0,0.0,6080000.0,59037.0,0.2059,25.9,-3.0,1.0,26.0,242000.0,50.0,0.0,0.0,256.0,-4.761,0.0,50.0,3.28e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,16
Loc3_10m,2026-08-02 15:54:41.006997,0,0.0,0x4601,11.0,1.0,19.0,27500000.0,1192.0,8.0,0.0,6070000.0,59046.0,0.4559,25.8,-3.0,1.0,26.0,249000.0,50.0,3.0,5.0,285.0,-4.996,0.0,50.0,3.34e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,17
Loc3_10m,2026-08-02 15:54:42.006902,0,0.0,0x4601,11.0,1.0,19.0,27700000.0,1187.0,13.0,1.0,6070000.0,59046.0,0.2069,25.6,-3.4,1.0,26.0,231000.0,50.0,0.0,0.0,250.0,-4.946,0.0,50.0,3.39e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,18
Loc3_10m,2026-08-02 15:54:43.007004,0,0.0,0x4601,11.0,1.0,15.0,21400000.0,1145.0,55.0,4.0,6140000.0,59025.0,-3.994,24.0,-3.5,1.0,25.0,231000.0,50.0,6.0,10.0,284.0,-4.996,0.0,50.0,3.090000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,19
Loc3_10m,2026-08-02 15:54:44.007026,0,0.0,0x4601,10.0,1.0,9.0,12700000.0,1144.0,56.0,4.0,6140000.0,59037.0,-3.994,25.6,-3.4,1.0,26.0,232000.0,50.0,0.0,0.0,250.0,-4.946,0.0,50.0,3.16e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.00401,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|1,UDP,DL,1,20
Loc3_10m,2026-08-02 15:54:58.006998,0,0.0,0x4601,10.0,1.0,9.0,12600000.0,1124.0,76.0,6.0,6140000.0,59046.0,-3.994,25.8,-3.1,1.0,26.0,237000.0,49.0,4.0,7.0,281.0,-5.0,0.0,49.0,3.29e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.04,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,5
Loc3_10m,2026-08-02 15:54:59.006944,0,0.0,0x4601,11.0,1.0,10.0,14000000.0,1125.0,75.0,6.0,6130000.0,59046.0,-3.994,25.7,-3.0,1.0,26.0,232000.0,50.0,0.0,0.0,250.0,-4.95,0.0,50.0,3.44e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,6
Loc3_10m,2026-08-02 15:55:00.006997,0,0.0,0x4601,11.0,1.0,11.0,14400000.0,1125.0,75.0,6.0,6130000.0,59037.0,-3.994,25.7,-3.2,1.0,26.0,236000.0,50.0,0.0,0.0,254.0,-4.902,0.0,50.0,3.400000000000001e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,7
Loc3_10m,2026-08-02 15:55:01.007058,0,0.0,0x4601,11.0,1.0,11.0,14500000.0,1155.0,45.0,3.0,6130000.0,59046.0,-3.574,25.6,-3.3,1.0,26.0,232000.0,50.0,0.0,0.0,250.0,-4.852,0.0,50.0,2.87e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,8
Loc3_10m,2026-08-02 15:55:02.007003,0,0.0,0x4601,11.0,1.0,12.0,16900000.0,1200.0,0.0,0.0,6110000.0,59046.0,-2.524,25.6,-3.4,1.0,26.0,235000.0,50.0,1.0,1.0,259.0,-4.902,0.0,50.0,2.950000000000001e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,9
Loc3_10m,2026-08-02 15:55:03.007010,0,0.0,0x4601,11.0,1.0,14.0,19300000.0,1200.0,0.0,0.0,6110000.0,59046.0,-1.474,25.6,-3.4,1.0,26.0,236000.0,50.0,1.0,1.0,261.0,-4.953,0.0,50.0,3.01e-07,-10.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,10
Loc3_10m,2026-08-02 15:55:04.006964,0,0.0,0x4601,11.0,1.0,16.0,22600000.0,1200.0,0.0,0.0,6080000.0,59037.0,-0.4241,25.6,-3.2,1.0,26.0,232000.0,50.0,0.0,0.0,250.0,-4.903,0.0,50.0,3.330000000000001e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,11
Loc3_10m,2026-08-02 15:55:05.007009,0,0.0,0x4601,11.0,1.0,18.0,26800000.0,1199.0,1.0,0.0,6070000.0,59025.0,0.5259,25.6,-3.2,1.0,26.0,232000.0,50.0,0.0,0.0,250.0,-4.853,0.0,50.0,3.41e-07,-9.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.004,0.004,0.00397,0.0075,10,Loc3_10m|UDP|DL|2,UDP,DL,2,12
